Year,Expt,Location,plot,rep,variety_num,variety,mngmt,management,weight_lbs,Percent_Moisture,Yield_bushels_acre,Yield_kg_hect,Test_weight_lbs_bu,Test_weight_kg_hL,seed_weight_250g,TKW_g,Height_in,Lodging,Stripe_Rust_DI,Stripe_Rust_DS,Stripe_Rust_DX,FHB_DI,FHB_DS,FHB_DX,DON_ppm,Lipps_Madden_1,Lipps_Madden_2
2016,16085,Arlington,107,1,1,Pro 200,1,Current,11.72,15.5,79.16,5323.51,57.8,72.25,7.5,30,44,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,225,2,1,Pro 200,1,Current,13.47,14.4,92.17,6198.4325,53,66.25,6.3,25.2,42,3,NA,NA,NA,NA,NA,NA,NA,9,10
2016,16085,Arlington,322,3,1,Pro 200,1,Current,11.16,15.3,75.56,5081.41,56.6,70.75,7.2,28.8,35,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,432,4,1,Pro 200,1,Current,12.12,14.5,82.83,5570.3175,55,68.75,7,28,36,1,NA,NA,NA,NA,NA,NA,NA,9,10
2016,16085,Arlington,116,1,1,Pro 200,2,MidLevel,13.29,15.4,89.87,6043.7575,58.7,73.375,7.4,29.6,40,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,206,2,1,Pro 200,2,MidLevel,12,14.5,82.01,5515.1725,59.6,74.5,7.8,31.2,39,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,334,3,1,Pro 200,2,MidLevel,13.95,15.5,94.22,6336.295,59.1,73.875,7.9,31.6,31,1,NA,NA,NA,NA,NA,NA,NA,2,8
2016,16085,Arlington,419,4,1,Pro 200,2,MidLevel,13.21,15.5,89.23,6000.7175,59.4,74.25,7.9,31.6,40,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,131,1,1,Pro 200,3,HighLevel,14.34,15.6,96.74,6505.765,58.4,73,8,32,39,1,NA,NA,NA,NA,NA,NA,NA,8,5
2016,16085,Arlington,229,2,1,Pro 200,3,HighLevel,17.57,16.1,117.83,7924.0675,60.3,75.375,8.2,32.8,40,2,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,314,3,1,Pro 200,3,HighLevel,16.21,14.9,110.27,7415.6575,58.5,73.125,7.6,30.4,45,4,NA,NA,NA,NA,NA,NA,NA,0,3
2016,16085,Arlington,404,4,1,Pro 200,3,HighLevel,16.58,15.5,111.99,7531.3275,56.1,70.125,7.6,30.4,42,5,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,102,1,2,Pro 240,1,Current,15.38,15.6,103.76,6977.86,55.6,69.5,8,32,39,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,221,2,2,Pro 240,1,Current,15.76,14.5,107.71,7243.4975,57.5,71.875,8.4,33.6,40,1,NA,NA,NA,NA,NA,NA,NA,0,2
2016,16085,Arlington,325,3,2,Pro 240,1,Current,16.06,14.9,109.25,7347.0625,55.1,68.875,7.6,30.4,38,1,NA,NA,NA,NA,NA,NA,NA,0,5
2016,16085,Arlington,442,4,2,Pro 240,1,Current,15.9,14.2,109.05,7333.6125,56.5,70.625,7.4,29.6,43,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,127,1,2,Pro 240,2,MidLevel,16.03,14.5,109.55,7367.2375,58.3,72.875,8.5,34,43,3,NA,NA,NA,NA,NA,NA,NA,2,8
2016,16085,Arlington,203,2,2,Pro 240,2,MidLevel,16.77,14.9,114.08,7671.88,56.3,70.375,8.4,33.6,44,4,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,329,3,2,Pro 240,2,MidLevel,16.48,15.3,111.58,7503.755,57.5,71.875,9.1,36.4,42,1,NA,NA,NA,NA,NA,NA,NA,8,5
2016,16085,Arlington,416,4,2,Pro 240,2,MidLevel,16.73,15.4,113.14,7608.665,57.4,71.75,8.5,34,40,3,NA,NA,NA,NA,NA,NA,NA,8,5
2016,16085,Arlington,137,1,2,Pro 240,3,HighLevel,17.73,14.9,120.61,8111.0225,56.6,70.75,8.1,32.4,39,1,NA,NA,NA,NA,NA,NA,NA,0,3
2016,16085,Arlington,240,2,2,Pro 240,3,HighLevel,18.46,14.9,125.57,8444.5825,58.6,73.25,9.3,37.2,40,3,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,304,3,2,Pro 240,3,HighLevel,19.22,14.8,130.9,8803.025,57,71.25,8.7,34.8,36,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,401,4,2,Pro 240,3,HighLevel,17.12,15.5,115.64,7776.79,57.7,72.125,8.6,34.4,45,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,103,1,3,Pro 260,1,Current,18.24,15.7,122.91,8265.6975,56.8,71,9.5,38,34,1,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,220,2,3,Pro 260,1,Current,18.2,14.7,124.09,8345.0525,58.2,72.75,9.9,39.6,35,1,NA,NA,NA,NA,NA,NA,NA,0,3
2016,16085,Arlington,321,3,3,Pro 260,1,Current,17.51,14.7,119.39,8028.9775,57.4,71.75,9.3,37.2,42,2,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,435,4,3,Pro 260,1,Current,16.62,14.5,113.59,7638.9275,57.5,71.875,8.9,35.6,38,1,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,122,1,3,Pro 260,2,MidLevel,19.17,16,128.72,8656.42,58.4,73,10.1,40.4,44,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,212,2,3,Pro 260,2,MidLevel,18.99,14.9,129.18,8687.355,58.6,73.25,10.2,40.8,43,1,NA,NA,NA,NA,NA,NA,NA,9,10
2016,16085,Arlington,337,3,3,Pro 260,2,MidLevel,19.08,15.3,129.18,8687.355,57.2,71.5,9.3,37.2,35,1,NA,NA,NA,NA,NA,NA,NA,2,8
2016,16085,Arlington,421,4,3,Pro 260,2,MidLevel,16.88,14.4,115.5,7767.375,57.9,72.375,10.1,40.4,40,2,NA,NA,NA,NA,NA,NA,NA,8,5
2016,16085,Arlington,130,1,3,Pro 260,3,HighLevel,20.95,15.3,141.84,9538.74,58,72.5,9.8,39.2,41,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,232,2,3,Pro 260,3,HighLevel,19.92,14.7,135.82,9133.895,54.9,68.625,9.9,39.6,38,2,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,310,3,3,Pro 260,3,HighLevel,19.94,15.1,135.32,9100.27,57.3,71.625,9.6,38.4,40,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,406,4,3,Pro 260,3,HighLevel,19.56,15.1,132.74,8926.765,58.5,73.125,10,40,44,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,110,1,4,Pro 320A,1,Current,15.4,15.4,104.14,7003.415,56,70,9.2,36.8,44,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,228,2,4,Pro 320A,1,Current,16.33,14.6,111.47,7496.3575,56.9,71.125,9.3,37.2,45,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,316,3,4,Pro 320A,1,Current,17.11,14.7,116.66,7845.385,54.5,68.125,8,32,42,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,437,4,4,Pro 320A,1,Current,17.72,15.5,119.69,8049.1525,56.9,71.125,9.3,37.2,41,3,NA,NA,NA,NA,NA,NA,NA,8,5
2016,16085,Arlington,123,1,4,Pro 320A,2,MidLevel,17.49,14.9,118.97,8000.7325,57.2,71.5,7.7,30.8,41,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,202,2,4,Pro 320A,2,MidLevel,18.1,14.7,123.41,8299.3225,55.8,69.75,7.9,31.6,41,1,NA,NA,NA,NA,NA,NA,NA,2,8
2016,16085,Arlington,338,3,4,Pro 320A,2,MidLevel,16.01,14.7,109.16,7341.01,54.2,67.75,8.6,34.4,38,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,415,4,4,Pro 320A,2,MidLevel,15.61,15.3,105.69,7107.6525,56.4,70.5,8.8,35.2,43,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,133,1,4,Pro 320A,3,HighLevel,16.33,14.9,111.08,7470.13,57.3,71.625,9.3,37.2,43,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,238,2,4,Pro 320A,3,HighLevel,17.54,14.8,119.45,8033.0125,55.7,69.625,8.3,33.2,38,1,NA,NA,NA,NA,NA,NA,NA,0,5
2016,16085,Arlington,312,3,4,Pro 320A,3,HighLevel,18.03,14.9,122.65,8248.2125,57.5,71.875,9.4,37.6,41,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,407,4,4,Pro 320A,3,HighLevel,16.37,14.5,111.88,7523.93,56.1,70.125,8,32,38,4,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,109,1,5,Pro 380,1,Current,18.65,16.9,123.88,8330.93,60.2,75.25,7,28,42,1,NA,NA,NA,NA,NA,NA,NA,8,5
2016,16085,Arlington,224,2,5,Pro 380,1,Current,18.19,16,122.14,8213.915,58.9,73.625,7.1,28.4,44,3,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,328,3,5,Pro 380,1,Current,17.16,15.8,115.49,7766.7025,60.4,75.5,7.2,28.8,39,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,433,4,5,Pro 380,1,Current,17.5,16,117.5,7901.875,61.1,76.375,7.5,30,43,2,NA,NA,NA,NA,NA,NA,NA,2,10
2016,16085,Arlington,121,1,5,Pro 380,2,MidLevel,16.14,16.1,108.24,7279.14,60.8,76,7.3,29.2,37,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,204,2,5,Pro 380,2,MidLevel,17,15.6,114.69,7712.9025,61.7,77.125,7.3,29.2,43,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,335,3,5,Pro 380,2,MidLevel,17.48,16,117.37,7893.1325,60.1,75.125,7.2,28.8,39,3,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,428,4,5,Pro 380,2,MidLevel,17.5,15.8,117.78,7920.705,60.4,75.5,7.7,30.8,32,1,NA,NA,NA,NA,NA,NA,NA,2,10
2016,16085,Arlington,134,1,5,Pro 380,3,HighLevel,18.4,13.4,127.37,8565.6325,61.3,76.625,8.6,34.4,39,1,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,242,2,5,Pro 380,3,HighLevel,17.75,15.7,119.61,8043.7725,61.1,76.375,7.6,30.4,42,2,NA,NA,NA,NA,NA,NA,NA,0,3
2016,16085,Arlington,306,3,5,Pro 380,3,HighLevel,18.2,16.2,121.91,8198.4475,61.8,77.25,7.2,28.8,36,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,402,4,5,Pro 380,3,HighLevel,19.34,16.9,128.47,8639.6075,60.9,76.125,7.3,29.2,37,1,NA,NA,NA,NA,NA,NA,NA,8,3
2016,16085,Arlington,101,1,6,Pro 410,1,Current,17.11,17.2,113.24,7615.39,57.5,71.875,10.6,42.4,40,1,NA,NA,NA,NA,NA,NA,NA,2,8
2016,16085,Arlington,218,2,6,Pro 410,1,Current,18.49,15.8,124.45,8369.2625,57.3,71.625,9.1,36.4,43,3,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,319,3,6,Pro 410,1,Current,20.03,16.2,134.17,9022.9325,58.6,73.25,10.3,41.2,42,2,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,438,4,6,Pro 410,1,Current,19.86,16,133.35,8967.7875,56.9,71.125,9.6,38.4,43,2,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,115,1,6,Pro 410,2,MidLevel,21.96,17.5,144.82,9739.145,58.9,73.625,11.2,44.8,32,1,NA,NA,NA,NA,NA,NA,NA,2,8
2016,16085,Arlington,208,2,6,Pro 410,2,MidLevel,21.31,17.2,141.04,9484.94,59.5,74.375,11,44,40,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,340,3,6,Pro 410,2,MidLevel,20.66,16.3,138.23,9295.9675,58.9,73.625,10.3,41.2,45,2,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,420,4,6,Pro 410,2,MidLevel,18.07,15.5,122.05,8207.8625,59.5,74.375,11,44,40,1,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,139,1,6,Pro 410,3,HighLevel,21.55,16.4,144.01,9684.6725,60.3,75.375,10.9,43.6,37,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,237,2,6,Pro 410,3,HighLevel,23.99,16.6,159.93,10755.2925,59.5,74.375,11.5,46,45,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,309,3,6,Pro 410,3,HighLevel,23.56,16.4,157.44,10587.84,57.8,72.25,10.4,41.6,41,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,411,4,6,Pro 410,3,HighLevel,20.34,16.3,136.08,9151.38,58.2,72.75,10.4,41.6,40,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,113,1,7,Pro 420,1,Current,15.99,15.2,108.39,7289.2275,59.9,74.875,7.9,31.6,37,2,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,226,2,7,Pro 420,1,Current,14.35,15.3,97.16,6534.01,58.3,72.875,8.4,33.6,41,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,327,3,7,Pro 420,1,Current,15.61,15.3,105.69,7107.6525,59,73.75,8.6,34.4,41,1,NA,NA,NA,NA,NA,NA,NA,8,5
2016,16085,Arlington,439,4,7,Pro 420,1,Current,14.48,15,98.38,6616.055,55.5,69.375,5.4,21.6,38,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,118,1,7,Pro 420,2,MidLevel,14.82,15.6,99.98,6723.655,60.1,75.125,8.8,35.2,43,1,NA,NA,NA,NA,NA,NA,NA,9,10
2016,16085,Arlington,211,2,7,Pro 420,2,MidLevel,16.09,15.1,109.19,7343.0275,58.5,73.125,8.4,33.6,37,1,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,342,3,7,Pro 420,2,MidLevel,15.1,15.2,102.35,6883.0375,58.4,73,9,36,38,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,426,4,7,Pro 420,2,MidLevel,16.9,15.2,114.55,7703.4875,58.8,73.5,9.1,36.4,38,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,142,1,7,Pro 420,3,HighLevel,18.59,15.2,126.01,8474.1725,59.1,73.875,8.9,35.6,43,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,236,2,7,Pro 420,3,HighLevel,17.66,16.2,118.29,7955.0025,59.4,74.25,9.4,37.6,40,1,NA,NA,NA,NA,NA,NA,NA,0,3
2016,16085,Arlington,305,3,7,Pro 420,3,HighLevel,17.49,15.5,118.13,7944.2425,59.3,74.125,10,40,45,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,413,4,7,Pro 420,3,HighLevel,17.27,15.4,116.79,7854.1275,59.6,74.5,9.9,39.6,38,1,NA,NA,NA,NA,NA,NA,NA,2,8
2016,16085,Arlington,114,1,8,Kaskaskia,1,Current,14.93,15.5,100.84,6781.49,59.1,73.875,8.3,33.2,38,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,219,2,8,Kaskaskia,1,Current,15.48,15.5,104.56,7031.66,59.5,74.375,8.4,33.6,39,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,323,3,8,Kaskaskia,1,Current,15.58,15.6,105.11,7068.6475,57.7,72.125,7.7,30.8,44,3,NA,NA,NA,NA,NA,NA,NA,8,5
2016,16085,Arlington,429,4,8,Kaskaskia,1,Current,15,16.1,100.6,6765.35,58.9,73.625,8.8,35.2,43,4,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,120,1,8,Kaskaskia,2,MidLevel,16.13,15.2,109.34,7353.115,59.6,74.5,9,36,39,2,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,214,2,8,Kaskaskia,2,MidLevel,16.7,15.1,113.33,7621.4425,59.9,74.875,8.5,34,35,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,339,3,8,Kaskaskia,2,MidLevel,16.31,15.8,109.77,7382.0325,58.9,73.625,8.2,32.8,40,3,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,425,4,8,Kaskaskia,2,MidLevel,15.81,15.5,106.79,7181.6275,58.3,72.875,8,32,43,4,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,132,1,8,Kaskaskia,3,HighLevel,18.77,15.8,126.33,8495.6925,61.3,76.625,8.5,34,41,3,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,241,2,8,Kaskaskia,3,HighLevel,18.85,15.4,127.47,8572.3575,61.5,76.875,8.4,33.6,39,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,301,3,8,Kaskaskia,3,HighLevel,18.13,16.4,121.15,8147.3375,59.8,74.75,8.5,34,47,2,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,414,4,8,Kaskaskia,3,HighLevel,16,15,108.71,7310.7475,59.9,74.875,8.2,32.8,33,1,NA,NA,NA,NA,NA,NA,NA,0,5
2016,16085,Arlington,106,1,9,Red Devil,1,Current,17.88,15.2,121.2,8150.7,57.8,72.25,7.1,28.4,44,1,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,222,2,9,Red Devil,1,Current,17.8,16.2,119.23,8018.2175,57.3,71.625,7.8,31.2,42,2,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,324,3,9,Red Devil,1,Current,17.78,15.2,120.52,8104.97,55,68.75,6.6,26.4,38,1,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,441,4,9,Red Devil,1,Current,17.53,15.1,118.97,8000.7325,58.3,72.875,7,28,35,1,NA,NA,NA,NA,NA,NA,NA,0,3
2016,16085,Arlington,126,1,9,Red Devil,2,MidLevel,19.74,15.5,133.33,8966.4425,59.3,74.125,8,32,43,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,205,2,9,Red Devil,2,MidLevel,20.53,15.5,138.67,9325.5575,59.5,74.375,8.1,32.4,42,1,NA,NA,NA,NA,NA,NA,NA,2,3
2016,16085,Arlington,331,3,9,Red Devil,2,MidLevel,20.64,15.7,139.08,9353.13,58.6,73.25,7.9,31.6,42,1,NA,NA,NA,NA,NA,NA,NA,8,8
2016,16085,Arlington,418,4,9,Red Devil,2,MidLevel,17.62,15.4,119.15,8012.8375,57.7,72.125,7.2,28.8,41,1,NA,NA,NA,NA,NA,NA,NA,0,3
2016,16085,Arlington,129,1,9,Red Devil,3,HighLevel,21.2,16.4,141.67,9527.3075,59.4,74.25,8,32,34,1,NA,NA,NA,NA,NA,NA,NA,2,8
2016,16085,Arlington,234,2,9,Red Devil,3,HighLevel,21.72,15.3,147.05,9889.1125,59.8,74.75,7.8,31.2,38,3,NA,NA,NA,NA,NA,NA,NA,2,5
2016,16085,Arlington,311,3,9,Red Devil,3,HighLevel,22.55,15.5,152.31,10242.8475,58.3,72.875,7.6,30.4,36,1,NA,NA,NA,NA,NA,NA,NA,8,10
2016,16085,Arlington,412,4,9,Red Devil,3,HighLevel,19.05,15.4,128.82,8663.145,58.5,73.125,7.7,30.8,43,1,NA,NA,NA,NA,NA,NA,NA,8,10
